model;model_name;sku;status;brand;category;article_number;article_name;material;ean;safety_standard;qty;buying_price;price;size;color;name_en;short_desc_en;full_description_en;image;model_image
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180AN10;1;"Back To Basics";"test category";B2B-TS180AN10;"B2B Cotton T-shirt Manuel anthracite 7XL";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;7XL;anthracite;"Cotton T-shirt Manuel anthracite 7XL";"Cotton T-shirt Manuel anthracite 7XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_ANTHRACITE_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL00;1;"Back To Basics";"test category";B2B-TS180BL00;"B2B Cotton T-shirt Manuel black XS";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;XS;black;"Cotton T-shirt Manuel black XS";"Cotton T-shirt Manuel black XS";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL01;1;"Back To Basics";"test category";B2B-TS180BL01;"B2B Cotton T-shirt Manuel black S";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;S;black;"Cotton T-shirt Manuel black S";"Cotton T-shirt Manuel black S";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL02;1;"Back To Basics";"test category";B2B-TS180BL02;"B2B Cotton T-shirt Manuel black M";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;M;black;"Cotton T-shirt Manuel black M";"Cotton T-shirt Manuel black M";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL03;1;"Back To Basics";"test category";B2B-TS180BL03;"B2B Cotton T-shirt Manuel black L";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;L;black;"Cotton T-shirt Manuel black L";"Cotton T-shirt Manuel black L";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL04;1;"Back To Basics";"test category";B2B-TS180BL04;"B2B Cotton T-shirt Manuel black XL";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;XL;black;"Cotton T-shirt Manuel black XL";"Cotton T-shirt Manuel black XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL05;1;"Back To Basics";"test category";B2B-TS180BL05;"B2B Cotton T-shirt Manuel black XXL";"100% cotton";6,10E+12;"ISO 15797";1;44.00;68.00;XXL;black;"Cotton T-shirt Manuel black XXL";"Cotton T-shirt Manuel black XXL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL06;1;"Back To Basics";"test category";B2B-TS180BL06;"B2B Cotton T-shirt Manuel black 3XL";"100% cotton";6,10E+12;"ISO 15797";1;44.00;69.00;3XL;black;"Cotton T-shirt Manuel black 3XL";"Cotton T-shirt Manuel black 3XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL07;1;"Back To Basics";"test category";B2B-TS180BL07;"B2B Cotton T-shirt Manuel black 4XL";"100% cotton";6,10E+12;"ISO 15797";1;44.00;69.00;4XL;black;"Cotton T-shirt Manuel black 4XL";"Cotton T-shirt Manuel black 4XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL08;1;"Back To Basics";"test category";B2B-TS180BL08;"B2B Cotton T-shirt Manuel black 5XL";"100% cotton";6,10E+12;"ISO 15797";1;44.00;69.00;5XL;black;"Cotton T-shirt Manuel black 5XL";"Cotton T-shirt Manuel black 5XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL09;1;"Back To Basics";"test category";B2B-TS180BL09;"B2B Cotton T-shirt Manuel black 6XL";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;6XL;black;"Cotton T-shirt Manuel black 6XL";"Cotton T-shirt Manuel black 6XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180BL10;1;"Back To Basics";"test category";B2B-TS180BL10;"B2B Cotton T-shirt Manuel black 7XL";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;7XL;black;"Cotton T-shirt Manuel black 7XL";"Cotton T-shirt Manuel black 7XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR00;1;"Back To Basics";"test category";B2B-TS180GR00;"B2B Cotton T-shirt Manuel grey XS";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;XS;grey;"Cotton T-shirt Manuel grey XS";"Cotton T-shirt Manuel grey XS";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR01;1;"Back To Basics";"test category";B2B-TS180GR01;"B2B Cotton T-shirt Manuel grey S";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;S;grey;"Cotton T-shirt Manuel grey S";"Cotton T-shirt Manuel grey S";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR02;1;"Back To Basics";"test category";B2B-TS180GR02;"B2B Cotton T-shirt Manuel grey M";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;M;grey;"Cotton T-shirt Manuel grey M";"Cotton T-shirt Manuel grey M";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR03;1;"Back To Basics";"test category";B2B-TS180GR03;"B2B Cotton T-shirt Manuel grey L";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;L;grey;"Cotton T-shirt Manuel grey L";"Cotton T-shirt Manuel grey L";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR04;1;"Back To Basics";"test category";B2B-TS180GR04;"B2B Cotton T-shirt Manuel grey XL";"100% cotton";6,10E+12;"ISO 15797";1;45.00;69.00;XL;grey;"Cotton T-shirt Manuel grey XL";"Cotton T-shirt Manuel grey XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR05;1;"Back To Basics";"test category";B2B-TS180GR05;"B2B Cotton T-shirt Manuel grey XXL";"100% cotton";6,10E+12;"ISO 15797";1;45.00;70.00;XXL;grey;"Cotton T-shirt Manuel grey XXL";"Cotton T-shirt Manuel grey XXL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
W-201-B2B-TS180;"B2B Cotton T-shirt Manuel";B2B-TS180GR06;1;"Back To Basics";"test category";B2B-TS180GR06;"B2B Cotton T-shirt Manuel grey 3XL";"100% cotton";6,10E+12;"ISO 15797";1;45.00;70.00;3XL;grey;"Cotton T-shirt Manuel grey 3XL";"Cotton T-shirt Manuel grey 3XL";"Dit T-shirt van 100% voorgekrompen katoen behoudt zijn pasvorm, zelfs na vele wasbeurten. Het zachte, ademende materiaal biedt ultiem comfort. Dubbel gestikte naden zorgen voor extra duurzaamheid, ideaal voor 
intensief gebruik.<br/><br/>- Dubbel gestikte naden, gekleurde nektape ter versteviging en 60°C wasbaar.<br/>- Set-in mouwen, zijnaden.<br/>- Iets langer dan gemiddeld<br/>- Duurzaam 180-grams T-shirt, vervaardigd uit 100% voorgekrompen katoen. <br/>- Neutraal, enkel maatlabel aanwezig, dus uitermate geschikt voor rebranding. <br/>- Hangtag en polybags met barcode.<br/>- Geschikt voor werk- & casual vrijetijdskleding.<br/>- Beschikbaar van maat XS t/m 7XL.<br/><br/>Ook mogelijk in uw gewenste PMS-kleur aan dezelfde prijs, minimaal 300 stuks door de maten heen.";https://tghimages.nl/B2B_TS180_GREY_FRONT.JPG;https://tghimages.nl/B2B_TS180_BLACK_FRONT.JPG
